individualID,projectID,scientificName,scientificAbbreviation,dayCollected,monthCollected,yearCollected,locality,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,depthOfColonyinMetersOriginal,depthOfColonyinMetersCorrected,EcoPlotID_full,k_value_GBR1,long_GBR1,lat_GBR1,k_value_GBR4,long_GBR4,lat_GBR4,Site.Name,Depth,Chl_a_sum_mean_monthly_max,Chl_a_sum_median_monthly_max,Chl_a_sum_overall_mean,Chl_a_sum_overall_median,Chl_a_sum_cv_monthly_mean,Chl_a_sum_sd_monthly_mean,NO3_mean_monthly_max,NO3_median_monthly_max,NO3_overall_mean,NO3_overall_median,NO3_cv_monthly_mean,NO3_sd_monthly_mean,Oxygen_mean_monthly_max,Oxygen_median_monthly_max,Oxygen_overall_mean,Oxygen_overall_median,Oxygen_cv_monthly_mean,Oxygen_sd_monthly_mean,PH_mean_monthly_max,PH_median_monthly_max,PH_overall_mean,PH_overall_median,PH_cv_monthly_mean,PH_sd_monthly_mean,alk_mean_monthly_max,alk_median_monthly_max,alk_overall_mean,alk_overall_median,alk_cv_monthly_mean,alk_sd_monthly_mean,omega_ar_mean_monthly_max,omega_ar_median_monthly_max,omega_ar_overall_mean,omega_ar_overall_median,omega_ar_cv_monthly_mean,omega_ar_sd_monthly_mean
1128,ECO03,Stylophora pistillata,Spis,20,3,2022,Dungeness,NA,NA,-9.9312,143.00543,GPS EcoRRAP sites,30,5,4.5,TSDU_FR1S_P2,5.35,143.005371,-9.929904,5.5,143.008788,-9.946022,TSDU_FR1S_P2,-5.55,0.493001452,0.489284992,0.366466296,0.377011528,30.83285001,0.112992004,1.799121955,1.195296381,0.583164205,0.209774511,117.9639301,0.687923415,6857.51891,6837.966332,6762.749064,6754.144152,2.199088363,148.7188277,8.08112749,8.080108823,8.072837581,8.072520719,0.20223847,0.016326383,2266.555498,2265.634722,2260.639877,2262.318644,0.464766132,10.50668853,3.905900341,3.894468473,3.843515281,3.840306994,3.651076489,0.140329683
1139,ECO03,Stylophora pistillata,Spis,20,3,2022,Dungeness,NA,NA,-9.9312,143.00543,GPS EcoRRAP sites,40,5,3.9,TSDU_FR1S_P34,5.35,143.005371,-9.929904,5.5,143.008788,-9.946022,TSDU_FR1S_P2,-5.55,0.493001452,0.489284992,0.366466296,0.377011528,30.83285001,0.112992004,1.799121955,1.195296381,0.583164205,0.209774511,117.9639301,0.687923415,6857.51891,6837.966332,6762.749064,6754.144152,2.199088363,148.7188277,8.08112749,8.080108823,8.072837581,8.072520719,0.20223847,0.016326383,2266.555498,2265.634722,2260.639877,2262.318644,0.464766132,10.50668853,3.905900341,3.894468473,3.843515281,3.840306994,3.651076489,0.140329683
1157,ECO03,Stylophora pistillata,Spis,21,3,2022,Dungeness,NA,NA,-10.03707,142.926535,GPS EcoRRAP sites,10,5,4.4,TSDU_FR2S_P23,5.35,142.925371,-10.034904,5.5,142.918788,-10.036022,TSDU_FR2S_P1,-3,0.46498966,0.462024981,0.352102082,0.362389672,28.83408981,0.101525431,1.194797101,0.627538245,0.410942216,0.171172303,111.8492725,0.459635879,6897.254242,6888.152115,6800.065389,6792.684782,2.115835331,143.8781861,8.08339792,8.081822645,8.074471637,8.07363506,0.209744363,0.016935749,2264.845005,2262.344423,2258.469426,2259.494916,0.424512462,9.587484163,3.91102299,3.891866231,3.840954711,3.835068707,3.588042117,0.137815073
1172,ECO03,Stylophora pistillata,Spis,22,3,2022,Dungeness,NA,NA,-9.985315,142.90854,GPS EcoRRAP sites,60,5,2.8,TSDU_BA3S_P1,5.35,142.910371,-9.984904,3,142.918788,-9.976022,TSDU_BA3S_P2,-3,0.467899837,0.48255107,0.35047756,0.364616259,30.57635715,0.107163271,1.408523501,0.783471844,0.478266916,0.215105769,109.5295276,0.523843494,6875.030536,6863.626593,6780.345929,6774.750166,2.142666086,145.2801727,8.082612321,8.080480878,8.073773183,8.072701588,0.20809657,0.016801245,2266.323905,2264.422714,2260.049016,2261.153536,0.458618458,10.36500196,3.913199967,3.88813585,3.845462984,3.841693356,3.701058928,0.142322851
1174,ECO03,Stylophora pistillata,Spis,22,3,2022,Dungeness,NA,NA,-9.985315,142.90854,GPS EcoRRAP sites,30,5,2.7,TSDU_BA3S_P3,5.35,142.910371,-9.984904,3,142.918788,-9.976022,TSDU_BA3S_P2,-3,0.467899837,0.48255107,0.35047756,0.364616259,30.57635715,0.107163271,1.408523501,0.783471844,0.478266916,0.215105769,109.5295276,0.523843494,6875.030536,6863.626593,6780.345929,6774.750166,2.142666086,145.2801727,8.082612321,8.080480878,8.073773183,8.072701588,0.20809657,0.016801245,2266.323905,2264.422714,2260.049016,2261.153536,0.458618458,10.36500196,3.913199967,3.88813585,3.845462984,3.841693356,3.701058928,0.142322851
1207,ECO03,Stylophora pistillata,Spis,3,5,2022,Lady_Musgrave,NA,NA,-23.8944175,152.403762,GPS EcoRRAP sites,6,5,5.6,CBLM_BA2S_P3,9,152.405371,-23.894904,8.8,152.398788,-23.896022,CBLM_BA2S_P3,-5.55,1.298788954,1.260016492,0.952790531,0.896957037,30.00503847,0.285885165,3.767085384,2.458946351,1.140076522,0.667052486,77.87260949,0.887807338,7085.907402,7066.719928,7005.348885,6974.603699,2.904127215,203.4442435,8.122914177,8.121466571,8.112514026,8.109638739,0.327211004,0.026545039,2250.266357,2250.669718,2247.534615,2247.226644,0.195350994,4.390581208,3.725134638,3.729468475,3.680450546,3.694190417,1.808113418,0.06654672
1224,ECO03,Stylophora pistillata,Spis,3,5,2022,Lady_Musgrave,NA,NA,-23.89628725,152.4137578,GPS EcoRRAP sites,10,5,4.4,CBLM_LA1S_P12,5.35,152.415371,-23.894904,5.5,152.398788,-23.896022,CBLM_LA1S_P12,-5.55,1.302067579,1.264836981,0.95453949,0.895930597,30.0727886,0.287056643,3.816406022,2.524849923,1.153096106,0.673491588,77.58855959,0.894670659,7086.267991,7067.377014,7005.420694,6974.198681,2.907646856,203.6928946,8.123037067,8.121743195,8.112610002,8.109639705,0.326855482,0.02651651,2250.303776,2250.728759,2247.560079,2247.237424,0.195261361,4.388616398,3.725577235,3.728817713,3.680839989,3.69450788,1.804516754,0.066421374
1234,ECO03,Stylophora pistillata,Spis,3,5,2022,Lady_Musgrave,NA,NA,-23.8963465,152.414007,GPS EcoRRAP sites,6,5,4.5,CBLM_LA1S_P3,5.35,152.415371,-23.894904,5.5,152.428788,-23.896022,CBLM_LA1S_P3,-5.55,1.301972588,1.264826044,0.95452997,0.896106243,30.07100741,0.287036778,3.815503596,2.523535351,1.153358189,0.674001538,77.55340616,0.894468561,7086.249669,7067.34489,7005.406781,6974.194752,2.907654269,203.6930093,8.123037118,8.12174859,8.112609986,8.109637114,0.326850312,0.026516091,2250.304578,2250.729499,2247.561094,2247.238885,0.195264296,4.388684356,3.725577644,3.728807359,3.680842467,3.694510875,1.80450455,0.06642097
1244,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.884943,152.4136075,GPS EcoRRAP sites,6,5,4.2,CBLM_FL1S_P1,5.35,152.415371,-23.884904,5.5,152.398788,-23.896022,CBLM_FL1S_P1,-5.55,1.335213985,1.280825635,0.965329126,0.910103538,30.94637433,0.298734365,4.247532505,2.754703376,1.180814332,0.676811464,82.17576892,0.970343257,7091.66471,7073.412405,7008.312891,6976.447101,2.924320308,204.9455171,8.123651246,8.122012787,8.113110364,8.110308432,0.325926173,0.02644275,2250.326844,2250.668662,2247.494326,2247.267723,0.194704938,4.375982441,3.727744944,3.732027577,3.682341526,3.696747715,1.789945484,0.065911906
1245,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.884943,152.4136075,GPS EcoRRAP sites,6,5,4.2,CBLM_FL1S_P1,5.35,152.415371,-23.884904,5.5,152.398788,-23.896022,CBLM_FL1S_P1,-5.55,1.335213985,1.280825635,0.965329126,0.910103538,30.94637433,0.298734365,4.247532505,2.754703376,1.180814332,0.676811464,82.17576892,0.970343257,7091.66471,7073.412405,7008.312891,6976.447101,2.924320308,204.9455171,8.123651246,8.122012787,8.113110364,8.110308432,0.325926173,0.02644275,2250.326844,2250.668662,2247.494326,2247.267723,0.194704938,4.375982441,3.727744944,3.732027577,3.682341526,3.696747715,1.789945484,0.065911906
1259,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.9175615,152.392049,GPS EcoRRAP sites,6,5,5.6,CBLM_FL2S_P1,9,152.390371,-23.919904,8.8,152.398788,-23.926022,CBLM_FL2S_P1,-5.55,1.207861881,1.145627475,0.888778563,0.816116131,27.23286143,0.242039834,2.385422848,1.571224662,0.793541171,0.556094035,74.39454248,0.590351324,7078.181034,7062.554825,7002.130057,6983.348338,2.843498792,199.1054836,8.121515582,8.119995692,8.110857952,8.10686609,0.333532645,0.027052359,2250.340614,2250.726145,2247.616893,2247.738336,0.196668305,4.420350041,3.722399684,3.72277346,3.676367001,3.691413918,1.870529649,0.068767535
1260,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.9175615,152.392049,GPS EcoRRAP sites,6,5,5.6,CBLM_FL2S_P1,9,152.390371,-23.919904,8.8,152.398788,-23.926022,CBLM_FL2S_P1,-5.55,1.207861881,1.145627475,0.888778563,0.816116131,27.23286143,0.242039834,2.385422848,1.571224662,0.793541171,0.556094035,74.39454248,0.590351324,7078.181034,7062.554825,7002.130057,6983.348338,2.843498792,199.1054836,8.121515582,8.119995692,8.110857952,8.10686609,0.333532645,0.027052359,2250.340614,2250.726145,2247.616893,2247.738336,0.196668305,4.420350041,3.722399684,3.72277346,3.676367001,3.691413918,1.870529649,0.068767535
1261,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.9175615,152.392049,GPS EcoRRAP sites,6,5,5.6,CBLM_FL2S_P1,9,152.390371,-23.919904,8.8,152.398788,-23.926022,CBLM_FL2S_P1,-5.55,1.207861881,1.145627475,0.888778563,0.816116131,27.23286143,0.242039834,2.385422848,1.571224662,0.793541171,0.556094035,74.39454248,0.590351324,7078.181034,7062.554825,7002.130057,6983.348338,2.843498792,199.1054836,8.121515582,8.119995692,8.110857952,8.10686609,0.333532645,0.027052359,2250.340614,2250.726145,2247.616893,2247.738336,0.196668305,4.420350041,3.722399684,3.72277346,3.676367001,3.691413918,1.870529649,0.068767535
1262,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.9175615,152.392049,GPS EcoRRAP sites,6,5,5.6,CBLM_FL2S_P1,9,152.390371,-23.919904,8.8,152.398788,-23.926022,CBLM_FL2S_P1,-5.55,1.207861881,1.145627475,0.888778563,0.816116131,27.23286143,0.242039834,2.385422848,1.571224662,0.793541171,0.556094035,74.39454248,0.590351324,7078.181034,7062.554825,7002.130057,6983.348338,2.843498792,199.1054836,8.121515582,8.119995692,8.110857952,8.10686609,0.333532645,0.027052359,2250.340614,2250.726145,2247.616893,2247.738336,0.196668305,4.420350041,3.722399684,3.72277346,3.676367001,3.691413918,1.870529649,0.068767535
1264,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.9175615,152.392049,GPS EcoRRAP sites,6,5,5.6,CBLM_FL2S_P1,9,152.390371,-23.919904,8.8,152.398788,-23.926022,CBLM_FL2S_P1,-5.55,1.207861881,1.145627475,0.888778563,0.816116131,27.23286143,0.242039834,2.385422848,1.571224662,0.793541171,0.556094035,74.39454248,0.590351324,7078.181034,7062.554825,7002.130057,6983.348338,2.843498792,199.1054836,8.121515582,8.119995692,8.110857952,8.10686609,0.333532645,0.027052359,2250.340614,2250.726145,2247.616893,2247.738336,0.196668305,4.420350041,3.722399684,3.72277346,3.676367001,3.691413918,1.870529649,0.068767535
1265,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.917564,152.392285,GPS EcoRRAP sites,6,5,5,CBLM_FL2S_P2,5.35,152.390371,-23.919904,5.5,152.398788,-23.926022,CBLM_FL2S_P2,-5.55,1.207985648,1.14586511,0.888870304,0.816227564,27.23520214,0.242085624,2.387094774,1.572753349,0.794002258,0.556428032,74.40039729,0.590740835,7078.192403,7062.586625,7002.138447,6983.362946,2.843622185,199.1143623,8.121519304,8.120004203,8.110861919,8.106867083,0.333518674,0.027051239,2250.341267,2250.725957,2247.61756,2247.739802,0.19666333,4.42023953,3.722411644,3.722787199,3.676381659,3.69141393,1.870354431,0.068761367
1265,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.917564,152.392285,GPS EcoRRAP sites,6,5,5,CBLM_FL2S_P2,5.35,152.390371,-23.919904,5.5,152.398788,-23.926022,CBLM_FL2S_P2,-5.55,1.207985648,1.14586511,0.888870304,0.816227564,27.23520214,0.242085624,2.387094774,1.572753349,0.794002258,0.556428032,74.40039729,0.590740835,7078.192403,7062.586625,7002.138447,6983.362946,2.843622185,199.1143623,8.121519304,8.120004203,8.110861919,8.106867083,0.333518674,0.027051239,2250.341267,2250.725957,2247.61756,2247.739802,0.19666333,4.42023953,3.722411644,3.722787199,3.676381659,3.69141393,1.870354431,0.068761367
1266,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.917564,152.392285,GPS EcoRRAP sites,6,5,5,CBLM_FL2S_P2,5.35,152.390371,-23.919904,5.5,152.398788,-23.926022,CBLM_FL2S_P2,-5.55,1.207985648,1.14586511,0.888870304,0.816227564,27.23520214,0.242085624,2.387094774,1.572753349,0.794002258,0.556428032,74.40039729,0.590740835,7078.192403,7062.586625,7002.138447,6983.362946,2.843622185,199.1143623,8.121519304,8.120004203,8.110861919,8.106867083,0.333518674,0.027051239,2250.341267,2250.725957,2247.61756,2247.739802,0.19666333,4.42023953,3.722411644,3.722787199,3.676381659,3.69141393,1.870354431,0.068761367
1268,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.917564,152.392285,GPS EcoRRAP sites,6,5,5,CBLM_FL2S_P2,5.35,152.390371,-23.919904,5.5,152.398788,-23.926022,CBLM_FL2S_P2,-5.55,1.207985648,1.14586511,0.888870304,0.816227564,27.23520214,0.242085624,2.387094774,1.572753349,0.794002258,0.556428032,74.40039729,0.590740835,7078.192403,7062.586625,7002.138447,6983.362946,2.843622185,199.1143623,8.121519304,8.120004203,8.110861919,8.106867083,0.333518674,0.027051239,2250.341267,2250.725957,2247.61756,2247.739802,0.19666333,4.42023953,3.722411644,3.722787199,3.676381659,3.69141393,1.870354431,0.068761367
1271,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.917494,152.392486,GPS EcoRRAP sites,6,5,5.1,CBLM_FL2S_P3,5.35,152.390371,-23.919904,5.5,152.398788,-23.926022,CBLM_FL2S_P3,-5.55,1.208187102,1.14614613,0.889013596,0.81639334,27.24052849,0.242172002,2.389629425,1.574691016,0.794644656,0.556897597,74.42210763,0.591391302,7078.214408,7062.622069,7002.155331,6983.38837,2.843794371,199.1268992,8.121523758,8.120011989,8.110867449,8.106871717,0.333499404,0.027049695,2250.341438,2250.725539,2247.617869,2247.741406,0.196656706,4.420091255,3.722424397,3.722810144,3.676399762,3.69142281,1.870118402,0.068753028
1273,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.917494,152.392486,GPS EcoRRAP sites,6,5,5.1,CBLM_FL2S_P3,5.35,152.390371,-23.919904,5.5,152.398788,-23.926022,CBLM_FL2S_P3,-5.55,1.208187102,1.14614613,0.889013596,0.81639334,27.24052849,0.242172002,2.389629425,1.574691016,0.794644656,0.556897597,74.42210763,0.591391302,7078.214408,7062.622069,7002.155331,6983.38837,2.843794371,199.1268992,8.121523758,8.120011989,8.110867449,8.106871717,0.333499404,0.027049695,2250.341438,2250.725539,2247.617869,2247.741406,0.196656706,4.420091255,3.722424397,3.722810144,3.676399762,3.69142281,1.870118402,0.068753028
1274,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.916998,152.3926315,GPS EcoRRAP sites,6,5,4.6,CBLM_FL2S_P4,5.35,152.390371,-23.914904,5.5,152.398788,-23.926022,CBLM_FL2S_P4,-5.55,1.208910312,1.146817183,0.889508025,0.816937252,27.26448511,0.242519783,2.39809248,1.579832565,0.79659517,0.558347933,74.53909292,0.593774814,7078.304599,7062.700012,7002.226141,6983.485085,2.844318153,199.1655892,8.121534601,8.120020563,8.110884245,8.106897897,0.333441682,0.027045069,2250.339181,2250.723708,2247.616427,2247.74449,0.196637382,4.419654095,3.72244853,3.722893662,3.676445882,3.691482657,1.869429312,0.068728557
1275,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.916998,152.3926315,GPS EcoRRAP sites,6,5,4.6,CBLM_FL2S_P4,5.35,152.390371,-23.914904,5.5,152.398788,-23.926022,CBLM_FL2S_P4,-5.55,1.208910312,1.146817183,0.889508025,0.816937252,27.26448511,0.242519783,2.39809248,1.579832565,0.79659517,0.558347933,74.53909292,0.593774814,7078.304599,7062.700012,7002.226141,6983.485085,2.844318153,199.1655892,8.121534601,8.120020563,8.110884245,8.106897897,0.333441682,0.027045069,2250.339181,2250.723708,2247.616427,2247.74449,0.196637382,4.419654095,3.72244853,3.722893662,3.676445882,3.691482657,1.869429312,0.068728557
1277,ECO03,Stylophora pistillata,Spis,4,5,2022,Lady_Musgrave,NA,NA,-23.916998,152.3926315,GPS EcoRRAP sites,6,5,4.6,CBLM_FL2S_P4,5.35,152.390371,-23.914904,5.5,152.398788,-23.926022,CBLM_FL2S_P4,-5.55,1.208910312,1.146817183,0.889508025,0.816937252,27.26448511,0.242519783,2.39809248,1.579832565,0.79659517,0.558347933,74.53909292,0.593774814,7078.304599,7062.700012,7002.226141,6983.485085,2.844318153,199.1655892,8.121534601,8.120020563,8.110884245,8.106897897,0.333441682,0.027045069,2250.339181,2250.723708,2247.616427,2247.74449,0.196637382,4.419654095,3.72244853,3.722893662,3.676445882,3.691482657,1.869429312,0.068728557
1279,ECO03,Stylophora pistillata,Spis,5,5,2022,Heron,NA,NA,-23.4708128,151.9507523,GPS EcoRRAP sites,6,12,11.2,CBHE_FR2D_P1,13,151.950371,-23.469904,12.75,151.948788,-23.476022,CBHE_FR2D_P1,-12.75,0.852507822,0.786941401,0.594609586,0.570699488,28.95065569,0.172143374,1.668451889,0.976213493,0.473048351,0.306298133,79.75247356,0.377267761,7032.160307,7023.380816,6951.67613,6926.067133,2.827479554,196.5572212,8.102174836,8.098490917,8.091300091,8.087732848,0.375330793,0.030369141,2250.722372,2251.174244,2246.930182,2247.404163,0.269275569,6.050434032,3.659392451,3.662876987,3.607225541,3.629432452,3.217017887,0.116045091
1281,ECO03,Stylophora pistillata,Spis,5,5,2022,Heron,NA,NA,-23.4708128,151.9507523,GPS EcoRRAP sites,6,12,11.2,CBHE_FR2D_P1,13,151.950371,-23.469904,12.75,151.948788,-23.476022,CBHE_FR2D_P1,-12.75,0.852507822,0.786941401,0.594609586,0.570699488,28.95065569,0.172143374,1.668451889,0.976213493,0.473048351,0.306298133,79.75247356,0.377267761,7032.160307,7023.380816,6951.67613,6926.067133,2.827479554,196.5572212,8.102174836,8.098490917,8.091300091,8.087732848,0.375330793,0.030369141,2250.722372,2251.174244,2246.930182,2247.404163,0.269275569,6.050434032,3.659392451,3.662876987,3.607225541,3.629432452,3.217017887,0.116045091
1282,ECO03,Stylophora pistillata,Spis,5,5,2022,Heron,NA,NA,-23.47084618,151.9509202,GPS EcoRRAP sites,6,12,11.8,CBHE_FR2D_P2,13,151.950371,-23.469904,12.75,151.948788,-23.476022,CBHE_FR2D_P2,-12.75,0.852755695,0.787163634,0.594745256,0.571014745,28.94380563,0.172141911,1.670353832,0.975981906,0.473318362,0.305984859,79.77894914,0.377608416,7032.180599,7023.345679,6951.697775,6926.036429,2.827443435,196.5553223,8.102179548,8.09849333,8.091304652,8.087735709,0.375312766,0.030367699,2250.721431,2251.173749,2246.930042,2247.402421,0.269251964,6.049903266,3.659402737,3.662895164,3.607238468,3.629432213,3.21658661,0.11602995
1284,ECO03,Stylophora pistillata,Spis,5,5,2022,Heron,NA,NA,-23.47084618,151.9509202,GPS EcoRRAP sites,6,12,11.8,CBHE_FR2D_P2,13,151.950371,-23.469904,12.75,151.948788,-23.476022,CBHE_FR2D_P2,-12.75,0.852755695,0.787163634,0.594745256,0.571014745,28.94380563,0.172141911,1.670353832,0.975981906,0.473318362,0.305984859,79.77894914,0.377608416,7032.180599,7023.345679,6951.697775,6926.036429,2.827443435,196.5553223,8.102179548,8.09849333,8.091304652,8.087735709,0.375312766,0.030367699,2250.721431,2251.173749,2246.930042,2247.402421,0.269251964,6.049903266,3.659402737,3.662895164,3.607238468,3.629432213,3.21658661,0.11602995
1287,ECO03,Stylophora pistillata,Spis,5,5,2022,Heron,NA,NA,-23.47086716,151.9512024,GPS EcoRRAP sites,10,12,11.6,CBHE_FR2D_P3,13,151.950371,-23.469904,12.75,151.948788,-23.476022,CBHE_FR2D_P3,-12.75,0.853357573,0.787754201,0.595064377,0.571781533,28.92788077,0.172139514,1.674919351,0.976882875,0.473912071,0.305107633,79.85094542,0.378423269,7032.233748,7023.244171,6951.755385,6925.963931,2.82732525,196.5487353,8.102191213,8.098498336,8.091315615,8.087741499,0.37526896,0.030364196,2250.717588,2251.170824,2246.92791,2247.39593,0.269193685,6.048588037,3.659426564,3.662947749,3.607268495,3.629431004,3.215490035,0.115991359
1289,ECO03,Stylophora pistillata,Spis,5,5,2022,Heron,NA,NA,-23.4703846,151.9507065,GPS EcoRRAP sites,6,5,5.5,CBHE_FR2S_P1,9,151.950371,-23.469904,5.5,151.948788,-23.476022,CBHE_FR2S_P1,-5.55,0.837229837,0.773068591,0.585683376,0.565840064,28.49289494,0.166878149,1.675724316,1.004457168,0.476629571,0.304552906,77.9628944,0.371594209,7033.028716,7021.190004,6952.634842,6931.915487,2.827064063,196.555441,8.102411062,8.098626144,8.091495997,8.087851674,0.375570974,0.03038931,2250.982278,2251.445583,2247.187903,2247.561941,0.272077939,6.114102529,3.659565464,3.662818827,3.607315012,3.629380561,3.214062841,0.115941371
1293,ECO03,Stylophora pistillata,Spis,5,5,2022,Heron,NA,NA,-23.47042275,151.9508896,GPS EcoRRAP sites,6,5,5.3,CBHE_FR2S_P2,5.35,151.950371,-23.469904,5.5,151.948788,-23.476022,CBHE_FR2S_P2,-5.55,0.837462537,0.773264928,0.585810747,0.565832593,28.4863736,0.166876238,1.67760066,1.006420953,0.476927057,0.304655812,77.98129664,0.371913903,7033.042571,7021.158196,6952.649905,6931.981052,2.827032407,196.553666,8.102415811,8.098629039,8.091500642,8.087854989,0.375554181,0.030387969,2250.981357,2251.445045,2247.18773,2247.561825,0.272052643,6.113533614,3.659575652,3.662816201,3.607327368,3.629380204,3.213661784,0.115927301
1295,ECO03,Stylophora pistillata,Spis,5,5,2022,Heron,NA,NA,-23.47042275,151.9508896,GPS EcoRRAP sites,6,5,5.3,CBHE_FR2S_P2,5.35,151.950371,-23.469904,5.5,151.948788,-23.476022,CBHE_FR2S_P2,-5.55,0.837462537,0.773264928,0.585810747,0.565832593,28.4863736,0.166876238,1.67760066,1.006420953,0.476927057,0.304655812,77.98129664,0.371913903,7033.042571,7021.158196,6952.649905,6931.981052,2.827032407,196.553666,8.102415811,8.098629039,8.091500642,8.087854989,0.375554181,0.030387969,2250.981357,2251.445045,2247.18773,2247.561825,0.272052643,6.113533614,3.659575652,3.662816201,3.607327368,3.629380204,3.213661784,0.115927301
1297,ECO03,Stylophora pistillata,Spis,5,5,2022,Heron,NA,NA,-23.4704876,151.9510498,GPS EcoRRAP sites,6,5,5.3,CBHE_FR2S_P3,5.35,151.950371,-23.469904,5.5,151.948788,-23.476022,CBHE_FR2S_P3,-5.55,0.837546793,0.773293577,0.585864195,0.565850975,28.48337833,0.166873915,1.678363043,1.006947755,0.477081349,0.304731481,77.98336203,0.372044076,7033.045778,7021.160976,6952.652931,6931.991162,2.827046833,196.5547545,8.10241725,8.098630737,8.091502311,8.087856999,0.375547919,0.030387469,2250.981414,2251.445286,2247.188124,2247.561544,0.272045473,6.113373567,3.659579996,3.662819959,3.607332785,3.629380418,3.213556821,0.115923689
1300,ECO03,Stylophora pistillata,Spis,5,5,2022,Heron,NA,NA,-23.47050095,151.9511948,GPS EcoRRAP sites,6,5,5.6,CBHE_FR2S_P4,9,151.950371,-23.469904,8.8,151.948788,-23.476022,CBHE_FR2S_P4,-5.55,0.837825673,0.773561375,0.586011442,0.565825765,28.47596288,0.166872401,1.680559935,1.00901473,0.477404953,0.304827935,78.0087903,0.372417828,7033.063253,7021.111683,6952.672548,6932.080388,2.826990011,196.5513585,8.102423134,8.098633766,8.091507881,8.087860349,0.375527885,0.030385868,2250.980022,2251.444316,2247.187585,2247.561607,0.27201384,6.112661244,3.65959162,3.662813121,3.607346824,3.629379582,3.213047924,0.115905782
1306,ECO03,Stylophora pistillata,Spis,6,5,2022,Heron,NA,NA,-23.472103,151.977764,GPS EcoRRAP sites,6,12,11.4,CBHE_FR1D_P1,13,151.975371,-23.469904,12.75,151.978788,-23.476022,CBHE_FR1D_P1,-12.75,0.979094627,0.928621546,0.661121614,0.626012352,26.78596169,0.177087782,2.662781195,1.594167578,0.6379517,0.350007717,89.55237543,0.571300902,7042.877843,7019.6772,6960.312776,6941.897624,2.825306982,196.6502028,8.104489707,8.101074158,8.093388952,8.089093935,0.367637246,0.029754312,2250.468893,2250.796551,2247.024122,2247.287991,0.257641006,5.789255542,3.664660742,3.663871348,3.613158167,3.632879327,3.026196329,0.10934126
